移动,#genre#
都市剧场,http://39.134.24.166/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226581/index.m3u8
都市剧场,http://gslbserv.itv.cmvideo.cn:80/5000000002000004412/index.m3u8?channel-id=bestzb&Contentid=5000000002000004412&livemode=1&stbId=3
都市剧场,http://gslbserv.itv.cmvideo.cn:80/5000000011000031111/index.m3u8?channel-id=bestzb&Contentid=5000000011000031111&livemode=1&stbId=3
七彩戏剧,http://39.134.65.79/0000000000001000/1.m3u8?channel-id=bestzb&Contentid=5000000011000031116&livemode=1&stbId=3&HlsProfileId=
七彩戏剧,http://gslbserv.itv.cmvideo.cn:80/5000000011000031116/index.m3u8?channel-id=bestzb&Contentid=5000000011000031116&livemode=1&stbId=3
动漫秀场,http://gslbserv.itv.cmvideo.cn:80/5000000002000023636/index.m3u8?channel-id=bestzb&Contentid=5000000002000023636&livemode=1&stbId=3
动漫秀场,http://gslbserv.itv.cmvideo.cn:80/5000000011000031113/index.m3u8?channel-id=bestzb&Contentid=5000000011000031113&livemode=1&stbId=3
游戏风云,http://39.134.24.166/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226579/index.m3u8
游戏风云,http://gslbserv.itv.cmvideo.cn:80/5000000002000027005/index.m3u8?channel-id=bestzb&Contentid=5000000002000027005&livemode=1&stbId=3
游戏风云,http://gslbserv.itv.cmvideo.cn:80/5000000011000031114/index.m3u8?channel-id=bestzb&Contentid=5000000011000031114&livemode=1&stbId=3
综合剧场,http://gslbserv.itv.cmvideo.cn/index.m3u8?stbId=000000001000&Contentid=7681593242002292003&livemode=1&channel-id=ystenlive&test/PLTV/=01
综合剧场,http://gslbserv.itv.cmvideo.cn/index.m3u8?stbId=000000001000&Contentid=7681593242002292003&livemode=1&channel-id=ystenlive&test/PLTV/=02
精彩综艺,http://zteres.sn.chinamobile.com:6060/yinhe/2/ch00000090990000001273/index.m3u8?virtualDomain=yinhe.live_hls.zte.com
精彩综艺,http://39.134.24.166/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226009/index.m3u8
熊猫频道,https://gcwbndks.v.kcdnvip.com/gcwbnd/ipanda1000_2/index.m3u8
先锋乒羽,http://repo.qiyuevod.com/aoxtv/scxg.php?id=xfpy_4000
先锋乒羽,http://repo.qiyuevod.com/aoxtv/cbn.php?id=xfpy
先锋乒羽,http://repo.qiyuevod.com/aoxtv/astv.php?id=xfpy
栾坛春秋,http://zteres.sn.chinamobile.com:6060/yinhe/2/ch00000090990000001322/index.m3u8?virtualDomain=yinhe.live_hls.zte.com
天元围棋,http://repo.qiyuevod.com/aoxtv/gzmo.php?id=tywq
天元围棋,http://repo.qiyuevod.com/aoxtv/scxg.php?id=tywq_2000
天元围棋,http://repo.qiyuevod.com/aoxtv/cbn.php?id=tywq
网络棋牌,http://repo.qiyuevod.com/aoxtv/astv.php?id=wlqp
重庆汽摩,http://repo.qiyuevod.com/aoxtv/gzmo.php?id=qm
江苏靓妆,http://repo.qiyuevod.com/aoxtv/gzmo.php?id=lz
河南梨园,http://repo.qiyuevod.com/aoxtv/scxg.php?id=ly_4000
河南梨园,http://120.210.193.151:8006/120000001002/XMTliyuan/1.m3u8
武术世界,http://repo.qiyuevod.com/aoxtv/scxg.php?id=wssj_4000
武术世界,http://120.210.193.151:8006/120000001002/XMTwushu/1.m3u8
文物宝库,http://120.210.193.151:8006/120000001002/XMTwenwu/1.m3u8
家庭理财,http://repo.qiyuevod.com/aoxtv/scxg.php?id=jtlc_4000
收藏天下,http://repo.qiyuevod.com/aoxtv/cbn.php?id=sctx
财富天下,http://repo.qiyuevod.com/aoxtv/gzmo.php?id=cftx
财富天下,http://repo.qiyuevod.com/aoxtv/scxg.php?id=cftx_4000
财富天下,http://repo.qiyuevod.com/aoxtv/cbn.php?id=cftx
财富天下,http://repo.qiyuevod.com/aoxtv/astv.php?id=cftx
书画频道,http://repo.qiyuevod.com/aoxtv/cbn.php?id=sh
书画频道,http://223.109.210.41/1301-tx.otvstream.otvcloud.com/otv/skcc/live/channel11009/index.m3u8
摄影频道,http://repo.qiyuevod.com/aoxtv/gzmo.php?id=sypd
摄影频道,http://repo.qiyuevod.com/aoxtv/scxg.php?id=sy_4000
摄影频道,http://repo.qiyuevod.com/aoxtv/cbn.php?id=sypd
车迷频道,http://repo.qiyuevod.com/aoxtv/cbn.php?id=cmpd
车迷频道,http://223.109.210.41/1301-tx.otvstream.otvcloud.com/otv/skcc/live/channel11004/index.m3u8
国学频道,http://repo.qiyuevod.com/aoxtv/gzmo.php?id=gxpd
国学频道,http://repo.qiyuevod.com/aoxtv/cbn.php?id=gxpd
发现之旅,http://repo.qiyuevod.com/aoxtv/gzmo.php?id=fxzl
发现之旅,http://repo.qiyuevod.com/aoxtv/scxg.php?id=fxzl_2000
环球旅游,http://repo.qiyuevod.com/aoxtv/cbn.php?id=hqly
环球旅游,http://223.109.210.41/1301-tx.otvstream.otvcloud.com/otv/skcc/live/channel11005/index.m3u8
环球奇观,http://repo.qiyuevod.com/aoxtv/gzmo.php?id=hqqg
环球奇观,http://repo.qiyuevod.com/aoxtv/cbn.php?id=hqqg
快乐垂钓,http://repo.qiyuevod.com/aoxtv/gzmo.php?id=klcd
快乐垂钓,http://repo.qiyuevod.com/aoxtv/scxg.php?id=fyzqklcdHDH265_4000
快乐垂钓,http://repo.qiyuevod.com/aoxtv/cbn.php?id=klcd
快乐垂钓,http://repo.qiyuevod.com/aoxtv/yhtv.php?id=klcd
快乐垂钓,http://120.210.193.151:8006/120000001002/XMTklcd/1.m3u8
快乐垂钓,http://39.134.65.79/0000000000001000/1.m3u8?channel-id=bestzb&Contentid=5000000011000031206&livemode=1&stbId=3&HlsProfileId=
快乐垂钓,http://39.134.19.246:6610/yinhe/2/ch00000090990000002264/index.m3u8?virtualDomain=yinhe.live_hls.zte.com
快乐垂钓,http://39.134.24.166/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226805/index.m3u8
四海钓鱼,http://repo.qiyuevod.com/aoxtv/scxg.php?id=shdy_4000
四海钓鱼,http://repo.qiyuevod.com/aoxtv/cbn.php?id=shdy
四海钓鱼,http://223.109.210.41/1301-tx.otvstream.otvcloud.com/otv/skcc/live/channel43036/index.m3u8
生态环境,http://repo.qiyuevod.com/aoxtv/cbn.php?id=sthj
中国天气,http://repo.qiyuevod.com/aoxtv/scxg.php?id=zgqx_4000
中国天气,http://repo.qiyuevod.com/aoxtv/cbn.php?id=zgtq
中国天气,http://223.109.210.41/1301-tx.otvstream.otvcloud.com/otv/skcc/live/channel11006/index.m3u8
中国交通,http://repo.qiyuevod.com/aoxtv/gzmo.php?id=zgjt
中华特产,http://repo.qiyuevod.com/aoxtv/cbn.php?id=zhtc
中华美食,http://223.109.210.41/1301-tx.otvstream.otvcloud.com/otv/skcc/live/channel37002/index.m3u8
冬奥纪实,http://gslbserv.itv.cmvideo.cn/index.m3u8?channel-id=ystenlive&Contentid=1000000001000001910&livemode=1&stbId=3
冬奥纪实,http://39.134.66.110/PLTV/88888888/224/3221225670/index.m3u8
冬奥纪实,http://39.134.66.66/PLTV/88888888/224/3221225670/index.m3u8
北京纪实科教,http://repo.qiyuevod.com/aoxtv/gzmo.php?id=jskj
北京纪实科教,http://repo.qiyuevod.com/aoxtv/scxg.php?id=bjjs_2000
北京纪实科教,http://repo.qiyuevod.com/aoxtv/cbn.php?id=bjjskj
北京纪实科教,http://39.134.65.79/0000000000001000/1.m3u8?channel-id=bestzb&Contentid=5000000011000031204&livemode=1&stbId=3&HlsProfileId=
上海纪实,http://repo.qiyuevod.com/aoxtv/gzmo.php?id=jsrw
上海纪实,http://repo.qiyuevod.com/aoxtv/yhtv.php?id=shjsrw
上海纪实,http://222.71.90.218:8888/newlive/live/hls/54/live.m3u8
上海纪实,http://gslbserv.itv.cmvideo.cn/index.m3u8?channel-id=ystenlive&Contentid=1000000001000010606&livemode=1&stbId=3
上海纪实,http://gslbserv.itv.cmvideo.cn/index.m3u8?channel-id=ystenlive&Contentid=1000000001000016545&livemode=1&stbId=3
早期教育,http://repo.qiyuevod.com/aoxtv/gzmo.php?id=zqjy
金鹰纪实,http://repo.qiyuevod.com/aoxtv/gzmo.php?id=jyjs
金鹰纪实,http://repo.qiyuevod.com/aoxtv/scxg.php?id=jyjsHDH265_4000
金鹰纪实,http://repo.qiyuevod.com/aoxtv/yhtv.php?id=jyjs
金鹰纪实,http://repo.qiyuevod.com/aoxtv/astv.php?id=jyjs
金鹰纪实,http://39.134.65.79/0000000000001000/1.m3u8?channel-id=bestzb&Contentid=5000000011000031203&livemode=1&stbId=3&HlsProfileId=
金鹰纪实,http://39.134.24.166/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226351/index.m3u8
新动漫,http://repo.qiyuevod.com/aoxtv/cbn.php?id=xdm
新动漫,http://repo.qiyuevod.com/aoxtv/astv.php?id=xdm
卡酷少儿,http://repo.qiyuevod.com/aoxtv/gzmo.php?id=kkse
卡酷少儿,http://repo.qiyuevod.com/aoxtv/scxg.php?id=kkkt_4000
卡酷少儿,http://repo.qiyuevod.com/aoxtv/cbn.php?id=bjkk
卡酷少儿,http://223.109.210.41/1301-tx.otvstream.otvcloud.com/otv/skcc/live/channel11003/index.m3u8
卡酷少儿,http://repo.qiyuevod.com/aoxtv/astv.php?id=kkse
哈哈炫动,http://repo.qiyuevod.com/aoxtv/gzmo.php?id=hhxd
哈哈炫动,http://repo.qiyuevod.com/aoxtv/yhtv.php?id=hhxd
金鹰卡通,http://repo.qiyuevod.com/aoxtv/gzmo.php?id=jykt
金鹰卡通,http://repo.qiyuevod.com/aoxtv/scxg.php?id=jykt_2000
金鹰卡通,http://repo.qiyuevod.com/aoxtv/cbn.php?id=jykt
金鹰卡通,http://repo.qiyuevod.com/aoxtv/astv.php?id=jykt
嘉佳卡通,http://repo.qiyuevod.com/aoxtv/gzmo.php?id=jkt
嘉佳卡通,http://repo.qiyuevod.com/aoxtv/scxg.php?id=jjkt_2000
嘉佳卡通,http://repo.qiyuevod.com/aoxtv/astv.php?id=jjkt
优漫卡通,http://repo.qiyuevod.com/aoxtv/gzmo.php?id=ymkt
优漫卡通,http://repo.qiyuevod.com/aoxtv/yhtv.php?id=ymkt
空中课堂_一年级,http://liveplay-kk.rtxapp.com/live/program/live/kkyinj/1300000/mnf.m3u8
空中课堂_二年级,http://liveplay-kk.rtxapp.com/live/program/live/kkernj/1300000/mnf.m3u8
空中课堂_三年级,http://liveplay-kk.rtxapp.com/live/program/live/kksannj/1300000/mnf.m3u8
空中课堂_四年级,http://liveplay-kk.rtxapp.com/live/program/live/kksinj/1300000/mnf.m3u8
空中课堂_五年级,http://liveplay-kk.rtxapp.com/live/program/live/kkwunj/1300000/mnf.m3u8
空中课堂_六年级,http://liveplay-kk.rtxapp.com/live/program/live/kkliunj/1300000/mnf.m3u8
空中课堂_初一,http://liveplay-kk.rtxapp.com/live/program/live/kkqinj/1300000/mnf.m3u8
空中课堂_初二,http://liveplay-kk.rtxapp.com/live/program/live/kkbanj/1300000/mnf.m3u8
空中课堂_初三,http://liveplay-kk.rtxapp.com/live/program/live/kkjiunj/1300000/mnf.m3u8
空中课堂_高一,http://liveplay-kk.rtxapp.com/live/program/live/kkgaoyinj/1300000/mnf.m3u8
空中课堂_高二,http://liveplay-kk.rtxapp.com/live/program/live/kkgaoernj/1300000/mnf.m3u8
空中课堂_高三,http://liveplay-kk.rtxapp.com/live/program/live/kkgaosannj/1300000/mnf.m3u8

系列,#genre#
iHot爱院线,http://39.134.65.79/0000000000001000/1.m3u8?channel-id=wasusyt&Contentid=6000000006000030630&livemode=1&stbId=3&HlsProfileId=
iHot爱科幻,http://39.134.65.79/0000000000001000/1.m3u8?channel-id=wasusyt&Contentid=6000000006000020630&livemode=1&stbId=3&HlsProfileId=
iHot爱喜剧,http://39.134.65.79/0000000000001000/1.m3u8?channel-id=wasusyt&Contentid=6000000006000010630&livemode=1&stbId=3&HlsProfileId=
iHot爱都市,http://39.134.65.79/0000000000001000/1.m3u8?channel-id=wasusyt&Contentid=6000000006000080630&livemode=1&stbId=3&HlsProfileId=
iHot爱家庭,http://39.134.65.79/0000000000001000/1.m3u8?channel-id=wasusyt&Contentid=6000000006000090630&livemode=1&stbId=3&HlsProfileId=
iHot爱青春,http://39.134.65.79/0000000000001000/1.m3u8?channel-id=wasusyt&Contentid=6000000006000100630&livemode=1&stbId=3&HlsProfileId=
iHot爱江湖,http://39.134.65.79/0000000000001000/1.m3u8?channel-id=wasusyt&Contentid=6000000006000110630&livemode=1&stbId=3&HlsProfileId=
iHot爱浪漫,http://39.134.65.79/0000000000001000/1.m3u8?channel-id=wasusyt&Contentid=6000000006000040630&livemode=1&stbId=3&HlsProfileId=
iHot爱悬疑,http://39.134.65.79/0000000000001000/1.m3u8?channel-id=wasusyt&Contentid=6000000006000050630&livemode=1&stbId=3&HlsProfileId=
iHot爱玩具,http://39.134.65.79/0000000000001000/1.m3u8?channel-id=wasusyt&Contentid=6000000006000220630&livemode=1&stbId=3&HlsProfileId=
iHot爱电竞,http://39.134.65.79/0000000000001000/1.m3u8?channel-id=wasusyt&Contentid=6000000006000230630&livemode=1&stbId=3&HlsProfileId=
iHot爱赛车,http://39.134.65.79/0000000000001000/1.m3u8?channel-id=wasusyt&Contentid=6000000006000240630&livemode=1&stbId=3&HlsProfileId=
iHot爱旅行,http://39.134.65.79/0000000000001000/1.m3u8?channel-id=wasusyt&Contentid=6000000006000250630&livemode=1&stbId=3&HlsProfileId=
iHot爱怀旧,http://39.134.65.79/0000000000001000/1.m3u8?channel-id=wasusyt&Contentid=6000000006000260630&livemode=1&stbId=3&HlsProfileId=
iHot爱奇谈,http://39.134.65.79/0000000000001000/1.m3u8?channel-id=wasusyt&Contentid=6000000006000270630&livemode=1&stbId=3&HlsProfileId=
iHot爱动漫,http://39.134.65.79/0000000000001000/1.m3u8?channel-id=wasusyt&Contentid=6000000006000280630&livemode=1&stbId=3&HlsProfileId=
iHot爱体育,http://39.134.65.79/0000000000001000/1.m3u8?channel-id=wasusyt&Contentid=6000000006000290630&livemode=1&stbId=3&HlsProfileId=
iHot爱探索,http://39.134.65.79/0000000000001000/1.m3u8?channel-id=wasusyt&Contentid=6000000006000300630&livemode=1&stbId=3&HlsProfileId=
iHot爱经典,http://39.134.65.79/0000000000001000/1.m3u8?channel-id=wasusyt&Contentid=6000000006000060630&livemode=1&stbId=3&HlsProfileId=
iHot爱谍战,http://39.134.65.79/0000000000001000/1.m3u8?channel-id=wasusyt&Contentid=6000000006000070630&livemode=1&stbId=3&HlsProfileId=
iHot爱美食,http://39.134.65.79/0000000000001000/1.m3u8?channel-id=wasusyt&Contentid=6000000006000120630&livemode=1&stbId=3&HlsProfileId=
iHot爱娱乐,http://39.134.65.79/0000000000001000/1.m3u8?channel-id=wasusyt&Contentid=6000000006000130630&livemode=1&stbId=3&HlsProfileId=
iHot爱时尚,http://39.134.65.79/0000000000001000/1.m3u8?channel-id=wasusyt&Contentid=6000000006000140630&livemode=1&stbId=3&HlsProfileId=
iHot爱历史,http://39.134.65.79/0000000000001000/1.m3u8?channel-id=wasusyt&Contentid=6000000006000150630&livemode=1&stbId=3&HlsProfileId=
iHot爱科学,http://39.134.65.79/0000000000001000/1.m3u8?channel-id=wasusyt&Contentid=6000000006000160630&livemode=1&stbId=3&HlsProfileId=
iHot爱军武,http://39.134.65.79/0000000000001000/1.m3u8?channel-id=wasusyt&Contentid=6000000006000170630&livemode=1&stbId=3&HlsProfileId=
iHot爱幼教,http://39.134.65.79/0000000000001000/1.m3u8?channel-id=wasusyt&Contentid=6000000006000180630&livemode=1&stbId=3&HlsProfileId=
iHot爱猎奇,http://39.134.65.79/0000000000001000/1.m3u8?channel-id=wasusyt&Contentid=6000000006000190630&livemode=1&stbId=3&HlsProfileId=
iHot爱解密,http://39.134.65.79/0000000000001000/1.m3u8?channel-id=wasusyt&Contentid=6000000006000200630&livemode=1&stbId=3&HlsProfileId=
iHot爱世界,http://39.134.65.79/0000000000001000/1.m3u8?channel-id=wasusyt&Contentid=6000000006000210630&livemode=1&stbId=3&HlsProfileId=
iHot爱电竞,http://zteres.sn.chinamobile.com:6060/000000001000/6000000006000230630/index.m3u8?channel-id=wasusyt&Contentid=6000000006000230630&livemode=1&stbId=3
iHot爱谍战,http://zteres.sn.chinamobile.com:6060/000000001000/6000000006000070630/index.m3u8?channel-id=wasusyt&Contentid=6000000006000070630&livemode=1&stbId=3
iHot爱动漫,http://zteres.sn.chinamobile.com:6060/000000001000/6000000006000280630/index.m3u8?channel-id=wasusyt&Contentid=6000000006000280630&livemode=1&stbId=3
iHot爱都市,http://zteres.sn.chinamobile.com:6060/000000001000/6000000006000080630/index.m3u8?channel-id=wasusyt&Contentid=6000000006000080630&livemode=1&stbId=3
iHot爱怀旧,http://zteres.sn.chinamobile.com:6060/000000001000/6000000006000260630/index.m3u8?channel-id=wasusyt&Contentid=6000000006000260630&livemode=1&stbId=3
iHot爱极限,http://zteres.sn.chinamobile.com:6060/000000001000/6000000006000170630/index.m3u8?channel-id=wasusyt&Contentid=6000000006000170630&livemode=1&stbId=3
iHot爱家庭,http://zteres.sn.chinamobile.com:6060/000000001000/6000000006000090630/index.m3u8?channel-id=wasusyt&Contentid=6000000006000090630&livemode=1&stbId=3
iHot爱江湖,http://zteres.sn.chinamobile.com:6060/000000001000/6000000006000110630/index.m3u8?channel-id=wasusyt&Contentid=6000000006000110630&livemode=1&stbId=3
iHot爱解密,http://zteres.sn.chinamobile.com:6060/000000001000/6000000006000200630/index.m3u8?channel-id=wasusyt&Contentid=6000000006000200630&livemode=1&stbId=3
iHot爱经典,http://zteres.sn.chinamobile.com:6060/000000001000/6000000006000060630/index.m3u8?channel-id=wasusyt&Contentid=6000000006000060630&livemode=1&stbId=3
iHot爱科幻,http://zteres.sn.chinamobile.com:6060/000000001000/6000000006000020630/index.m3u8?channel-id=wasusyt&Contentid=6000000006000020630&livemode=1&stbId=3
iHot爱科学,http://zteres.sn.chinamobile.com:6060/000000001000/6000000006000160630/index.m3u8?channel-id=wasusyt&Contentid=6000000006000160630&livemode=1&stbId=3
iHot爱浪漫,http://zteres.sn.chinamobile.com:6060/000000001000/6000000006000040630/index.m3u8?channel-id=wasusyt&Contentid=6000000006000040630&livemode=1&stbId=3
iHot爱历史,http://zteres.sn.chinamobile.com:6060/000000001000/6000000006000150630/index.m3u8?channel-id=wasusyt&Contentid=6000000006000150630&livemode=1&stbId=3
iHot爱猎奇,http://zteres.sn.chinamobile.com:6060/000000001000/6000000006000190630/index.m3u8?channel-id=wasusyt&Contentid=6000000006000190630&livemode=1&stbId=3
iHot爱旅行,http://zteres.sn.chinamobile.com:6060/000000001000/6000000006000250630/index.m3u8?channel-id=wasusyt&Contentid=6000000006000250630&livemode=1&stbId=3
iHot爱美食,http://zteres.sn.chinamobile.com:6060/000000001000/6000000006000120630/index.m3u8?channel-id=wasusyt&Contentid=6000000006000120630&livemode=1&stbId=3
iHot爱奇谈,http://zteres.sn.chinamobile.com:6060/000000001000/6000000006000270630/index.m3u8?channel-id=wasusyt&Contentid=6000000006000270630&livemode=1&stbId=3
iHot爱青春,http://zteres.sn.chinamobile.com:6060/000000001000/6000000006000100630/index.m3u8?channel-id=wasusyt&Contentid=6000000006000100630&livemode=1&stbId=3
iHot爱赛车,http://zteres.sn.chinamobile.com:6060/000000001000/6000000006000240630/index.m3u8?channel-id=wasusyt&Contentid=6000000006000240630&livemode=1&stbId=3
iHot爱时尚,http://zteres.sn.chinamobile.com:6060/000000001000/6000000006000140630/index.m3u8?channel-id=wasusyt&Contentid=6000000006000140630&livemode=1&stbId=3
iHot爱世界,http://zteres.sn.chinamobile.com:6060/000000001000/6000000006000210630/index.m3u8?channel-id=wasusyt&Contentid=6000000006000210630&livemode=1&stbId=3
iHot爱探索,http://zteres.sn.chinamobile.com:6060/000000001000/6000000006000300630/index.m3u8?channel-id=wasusyt&Contentid=6000000006000300630&livemode=1&stbId=3
iHot爱体育,http://zteres.sn.chinamobile.com:6060/000000001000/6000000006000290630/index.m3u8?channel-id=wasusyt&Contentid=6000000006000290630&livemode=1&stbId=3
iHot爱玩具,http://zteres.sn.chinamobile.com:6060/000000001000/6000000006000220630/index.m3u8?channel-id=wasusyt&Contentid=6000000006000220630&livemode=1&stbId=3
iHot爱喜剧,http://zteres.sn.chinamobile.com:6060/000000001000/6000000006000010630/index.m3u8?channel-id=wasusyt&Contentid=6000000006000010630&livemode=1&stbId=3
iHot爱悬疑,http://zteres.sn.chinamobile.com:6060/000000001000/6000000006000050630/index.m3u8?channel-id=wasusyt&Contentid=6000000006000050630&livemode=1&stbId=3
iHot爱幼教,http://zteres.sn.chinamobile.com:6060/000000001000/6000000006000180630/index.m3u8?channel-id=wasusyt&Contentid=6000000006000180630&livemode=1&stbId=3
iHot爱娱乐,http://zteres.sn.chinamobile.com:6060/000000001000/6000000006000130630/index.m3u8?channel-id=wasusyt&Contentid=6000000006000130630&livemode=1&stbId=3
iHot爱院线,http://zteres.sn.chinamobile.com:6060/000000001000/6000000006000030630/index.m3u8?channel-id=wasusyt&Contentid=6000000006000030630&livemode=1&stbId=3
NewTV中国功夫,http://gslbserv.itv.cmvideo.cn/index.m3u8?channel-id=ystenlive&Contentid=5897056882324761054&livemode=1&stbId=4
NewTV军事评论,http://gslbserv.itv.cmvideo.cn/index.m3u8?channel-id=ystenlive&Contentid=5822616274253344775&livemode=1&stbId=4
NewTV军旅剧场,http://gslbserv.itv.cmvideo.cn/index.m3u8?channel-id=ystenlive&Contentid=7485075951068666323&livemode=1&stbId=4
NewTV农业致富,http://gslbserv.itv.cmvideo.cn/index.m3u8?channel-id=ystenlive&Contentid=6193684637634073625&livemode=1&stbId=4
NewTV动作电影,http://gslbserv.itv.cmvideo.cn/index.m3u8?channel-id=ystenlive&Contentid=8103864434730665389&livemode=1&stbId=4
NewTV古装剧场,http://gslbserv.itv.cmvideo.cn/index.m3u8?channel-id=ystenlive&Contentid=6859053933687922163&livemode=1&stbId=4
NewTV怡伴健康,http://gslbserv.itv.cmvideo.cn/index.m3u8?channel-id=ystenlive&Contentid=7820874641606664941&livemode=1&stbId=4
NewTV惊悚悬疑,http://gslbserv.itv.cmvideo.cn/index.m3u8?channel-id=ystenlive&Contentid=7151256057701199617&livemode=1&stbId=4
NewTV明星综艺,http://gslbserv.itv.cmvideo.cn/index.m3u8?channel-id=ystenlive&Contentid=1000000004000019008&livemode=1&stbId=4
NewTV明星综艺,http://gslbserv.itv.cmvideo.cn/index.m3u8?channel-id=ystenlive&Contentid=5595720619887440144&livemode=1&stbId=4
NewTV武搏世界,http://gslbserv.itv.cmvideo.cn/index.m3u8?channel-id=ystenlive&Contentid=bokesen&livemode=1&stbId=4
NewTV高清剧场,http://gslbserv.itv.cmvideo.cn/index.m3u8?channel-id=ystenlive&Contentid=7681593242002292003&livemode=1&stbId=4
NewTV潮妈辣婆,http://gslbserv.itv.cmvideo.cn/index.m3u8?channel-id=ystenlive&Contentid=6516734029835465177&livemode=1&stbId=4
NewTV精品体育,http://gslbserv.itv.cmvideo.cn/index.m3u8?channel-id=ystenlive&Contentid=6460382139625130259&livemode=1&stbId=4
NewTV精品大剧,http://gslbserv.itv.cmvideo.cn/index.m3u8?channel-id=ystenlive&Contentid=7882297361445410858&livemode=1&stbId=4
NewTV精品纪录,http://gslbserv.itv.cmvideo.cn/index.m3u8?channel-id=ystenlive&Contentid=6298506997017621594&livemode=1&stbId=4
NewTV超级体育,http://gslbserv.itv.cmvideo.cn/index.m3u8?channel-id=ystenlive&Contentid=1000000001000009204&livemode=1&stbId=4
NewTV超级体育,http://gslbserv.itv.cmvideo.cn/index.m3u8?channel-id=ystenlive&Contentid=1000000001000009601&livemode=1&stbId=4
NewTV超级电影,http://gslbserv.itv.cmvideo.cn/index.m3u8?channel-id=ystenlive&Contentid=1000000001000012884&livemode=1&stbId=4
NewTV超级电影,http://gslbserv.itv.cmvideo.cn/index.m3u8?channel-id=ystenlive&Contentid=1000000004000002120&livemode=1&stbId=4
NewTV超级电视剧,http://gslbserv.itv.cmvideo.cn/index.m3u8?channel-id=ystenlive&Contentid=1000000001000008139&livemode=1&stbId=4
NewTV超级综艺,http://gslbserv.itv.cmvideo.cn/index.m3u8?channel-id=ystenlive&Contentid=1000000001000025771&livemode=1&stbId=4
NewTV超级综艺,http://gslbserv.itv.cmvideo.cn/index.m3u8?channel-id=ystenlive&Contentid=1000000004000023658&livemode=1&stbId=4
NewTV金牌综艺,http://gslbserv.itv.cmvideo.cn/index.m3u8?channel-id=ystenlive&Contentid=6399725674632152632&livemode=1&stbId=4
NewTV魅力潇湘,http://gslbserv.itv.cmvideo.cn/index.m3u8?channel-id=ystenlive&Contentid=1000000001000006197&livemode=1&stbId=4
NewTV东北热剧,http://39.134.66.66/PLTV/88888888/224/3221225679/index.m3u8
NewTV中国功夫,http://39.134.66.66/PLTV/88888888/224/3221225604/index.m3u8
NewTV农业致富,http://39.134.66.66/PLTV/88888888/224/3221225552/index.m3u8
NewTV欢乐剧场,http://39.134.66.66/PLTV/88888888/224/3221225682/index.m3u8
NewTV惊悚悬疑,http://39.134.66.66/PLTV/88888888/224/3221225553/index.m3u8
NewTV武搏世界,http://39.134.66.66/PLTV/88888888/224/3221225547/index.m3u8
NewTV潮妈辣婆,http://39.134.66.66/PLTV/88888888/224/3221225542/index.m3u8
NewTV精品体育,http://39.134.66.66/PLTV/88888888/224/3221225526/index.m3u8
NewTV精品大剧,http://39.134.66.66/PLTV/88888888/224/3221225536/index.m3u8
NewTV精品纪录,http://39.134.66.66/PLTV/88888888/224/3221225545/index.m3u8
NewTV超级电影,http://39.134.66.66/PLTV/88888888/224/3221225644/index.m3u8
NewTV超级综艺,http://39.134.66.66/PLTV/88888888/224/3221225642/index.m3u8
NewTV金牌综艺,http://39.134.66.66/PLTV/88888888/224/3221225525/index.m3u8
NewTV怡伴健康,http://39.134.66.66/PLTV/88888888/224/3221225571/index.m3u8
NewTV军事评论,http://39.134.66.66/PLTV/88888888/224/3221225535/index.m3u8
NewTV军旅剧场,http://39.134.66.66/PLTV/88888888/224/3221225560/index.m3u8
NewTV动作电影,http://39.134.66.66/PLTV/88888888/224/3221225555/index.m3u8
NewTV古装剧场,http://39.134.66.66/PLTV/88888888/224/3221225524/index.m3u8
NewTV明星综艺,http://39.134.66.66/PLTV/88888888/224/3221225550/index.m3u8
NewTV超级电视剧,http://39.134.66.66/PLTV/88888888/224/3221225637/index.m3u8

音乐,#genre#
好歌不停,http://mmitv.top/pltv/yy.php?id=54880976
热舞不断,http://mmitv.top/pltv/yy.php?id=22490906
好歌不停,http://repo.qiyuevod.com/aoxlb/yy.php?id=54880976
热舞不断,http://repo.qiyuevod.com/aoxlb/yy.php?id=22490906
动听漫歌,http://repo.qiyuevod.com/aoxlb/dy.php?id=9564766
坂井泉水,http://mmitv.top/test/bili.php?id=26429625
周董乐台,http://repo.qiyuevod.com/aoxlb/dy.php?id=7537296
余娟乐台,http://repo.qiyuevod.com/aoxlb/dy.php?id=3186217
音乐抬头,http://repo.qiyuevod.com/aoxlb/dy.php?id=8666105
黑糖音乐,http://repo.qiyuevod.com/aoxlb/dy.php?id=9560563
音乐小琼,http://repo.qiyuevod.com/aoxlb/dy.php?id=8666210
粤语歌姬,http://repo.qiyuevod.com/aoxlb/dy.php?id=4728410
老郑音乐,http://repo.qiyuevod.com/aoxlb/dy.php?id=8666143
喵喵音乐,http://repo.qiyuevod.com/aoxlb/dy.php?id=9568091
女团现场,http://repo.qiyuevod.com/aoxlb/dy.php?id=123351
皇冠壹厅,http://repo.qiyuevod.com/aoxlb/dy.php?id=17732
